order_id,geolocation_city_c,geolocation_state_c,payment_value,freight_value,seller_city,seller_state,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,geolocation_city_s,geolocation_state_s,product_volume,distancia_km,purchase_to_approval_days
6c073a22ff6009da282ea6c30102f996,jaciara,MT,59.18,23.28,sao paulo,SP,bebes,300.0,16.0,16.0,16.0,SAO PAULO,SP,4096.0,1213.355821194791,1.707488425925926
6c0819b0edde57ca00841c3d2092bb34,belo horizonte,MG,85.58,15.59,sao paulo,SP,informatica_acessorios,450.0,16.0,4.0,20.0,sao paulo,SP,1280.0,482.69513646866704,0.4269675925925926
6c11290f82789339975290feb4a58983,sao paulo,SP,138.46,8.49,mogi guacu,SP,pet_shop,150.0,16.0,11.0,11.0,mogi-guacu,SP,1936.0,134.12831518507707,0.012777777777777779
6c11e4c7d9e5f7769c8090475602f54e,mogi guaçu,SP,88.71,8.72,sao paulo,SP,informatica_acessorios,450.0,16.0,4.0,20.0,sao paulo,SP,1280.0,136.7836613806488,1.395324074074074
6c1254286aa56d3190235f7319a47136,piracicaba,SP,167.86,17.86,sao paulo,SP,casa_construcao,3800.0,30.0,35.0,30.0,SP,SP,31500.0,148.03440891790123,0.01761574074074074
6c12fb27d4bdb7ed78460a2248e1fea8,foz do iguacu,PR,96.69,26.79,jau,SP,esporte_lazer,2500.0,20.0,11.0,11.0,jau,SP,2420.0,713.4505489083332,0.9959143518518518
6c15ee8450a1710e7495723be99f4030,salvador,BA,137.4,27.5,piracicaba,SP,cama_mesa_banho,1400.0,46.0,2.0,36.0,piracicaba,SP,3312.0,1456.4738064299477,0.01193287037037037
6c170781e28b9d780b0338e8d3cbedb7,vitoria,ES,98.56,18.66,salto,SP,casa_construcao,800.0,16.0,29.0,16.0,salto,SP,7424.0,789.0839925934388,0.13292824074074075
6c18e8919d8c368f2074946445b35dce,sao paulo,SP,50.45,8.45,sao paulo,SP,papelaria,317.0,22.0,14.0,22.0,sao paulo,SP,6776.0,12.307255178940933,0.012627314814814815
6c1973ec6c76306fce68764a46d33002,taboao da serra,SP,28.23,,curitiba,PR,utilidades_domesticas,217.0,18.0,5.0,14.0,curitiba,PR,1260.0,322.1608258401879,0.5200925925925926
6c1d10d32b895709c06d162678e6bac6,dourados,MS,76.79,18.29,franca,SP,beleza_saude,200.0,20.0,10.0,20.0,franca,SP,4000.0,790.7777898916032,0.008240740740740741
6c20aa516c6c94293fe199a1a90cd907,rio de janeiro,RJ,132.59,18.6,sao paulo,SP,esporte_lazer,1250.0,21.0,15.0,18.0,SP,SP,5670.0,361.54423244876415,0.07068287037037037
6c2208178d59f2c0518261028373f5fd,sao paulo,SP,332.25,13.25,atibaia,SP,ferramentas_jardim,1800.0,25.0,35.0,22.0,atibaia,SP,19250.0,49.408272145446084,0.03984953703703704
6c23e2678bf779526bbb96776800a471,brasília,DF,71.36,16.36,sao bernardo do campo,SP,instrumentos_musicais,600.0,20.0,20.0,20.0,sao bernardo do campo,SP,8000.0,890.2719085191903,1.0065162037037036
6c27984bddb654e222cd1b9a238d2e74,sao paulo,SP,55.22,19.32,blumenau,SC,relogios_presentes,550.0,16.0,2.0,11.0,blumenau,SC,352.0,442.26968552821074,0.5112152777777778
6c28b1d1bade1e274dc893aaf8b0535d,sao paulo,SP,626.68,26.78,macae,RJ,cool_stuff,925.0,20.0,41.0,15.0,macae,RJ,12300.0,497.92203163521896,0.008587962962962962
6c28cf68e8389e5024135b3d33d8a987,sumare,SP,154.98,44.98,ilicinea,MG,ferramentas_jardim,5950.0,20.0,20.0,20.0,ilicinea,MG,8000.0,251.3630670861471,0.008946759259259258
6c2c70815110121a6d8183b1f605bce0,juiz de fora,MG,113.61,23.62,ilicinea,MG,ferramentas_jardim,6050.0,20.0,20.0,20.0,ilicinea,MG,8000.0,271.8195456604474,0.398125
6c2cca976997714885ca36d89144280f,sao paulo,SP,27.19,8.29,sao paulo,SP,beleza_saude,375.0,26.0,11.0,18.0,sao paulo,SP,5148.0,28.50413083486221,0.008726851851851852
6c2d59da80e4b0747579205a5f797713,rio de janeiro,RJ,114.27,9.27,rio de janeiro,RJ,relogios_presentes,1000.0,53.0,8.0,18.0,rio de janeiro,RJ,7632.0,50.3381106156493,0.008055555555555555
6c2d7d5f598317a20719a7e5f5487ece,itaperuna,RJ,106.14,41.15,sao luis,MA,beleza_saude,350.0,19.0,12.0,13.0,são luís,MA,2964.0,2091.8350513550445,0.010034722222222223
6c2ef493d3908b2a6046a0668f52e87c,vitoria,ES,704.8,48.37,sao paulo,SP,cama_mesa_banho,12050.0,60.0,20.0,60.0,Sao Paulo,SP,72000.0,747.6126160108646,0.01380787037037037
6c30510910f5b4d215704b3b2b091161,ribeirao preto,SP,118.9,19.0,ibitinga,SP,cama_mesa_banho,3500.0,43.0,18.0,30.0,ibitinga,SP,23220.0,125.89400345052925,0.025069444444444443
6c32bbf8f06e00eccc363629a0ec6383,são josé dos campos,SP,31.51,7.91,praia grande,SP,eletrodomesticos,100.0,17.0,2.0,13.0,praia grande,SP,442.0,105.86364747162659,0.013969907407407407
6c353b764e0d5e28cb2852e8e8603def,aracaju,SE,144.12,21.13,sao luis,MA,beleza_saude,700.0,25.0,12.0,19.0,são luís,MA,5700.0,1228.729899763433,0.01087962962962963
6c355e2913545fa6f72c40cbca57729e,rio verde,GO,540.76,22.98,sao paulo,SP,utilidades_domesticas,1400.0,26.0,41.0,26.0,sao paulo,SP,27716.0,786.2598844154503,1.5538657407407408
6c37a73c622940bb9dee7b76f6d4058d,salvador,BA,128.02,17.7,hortolandia,SP,beleza_saude,200.0,22.0,3.0,15.0,hortolandia,SP,990.0,1436.617977085796,0.008148148148148147
6c37e2e64af539d44ec739bed4ff2b74,campos dos goytacazes,RJ,53.9,0.0,sao jose do rio preto,SP,ferramentas_jardim,1550.0,30.0,22.0,30.0,sao jose do rio preto,SP,19800.0,844.9757975997765,0.040625
6c3808960b526766ea7a00ae22c020ab,rio de janeiro,RJ,484.65,22.34,sao paulo,SP,cool_stuff,4650.0,37.0,20.0,34.0,sao paulo,SP,25160.0,324.4382879068871,0.012604166666666666
6c3ebcad285020fe222c1bff5a23b15c,balneario camboriu,SC,133.35,23.35,sao paulo,SP,cama_mesa_banho,1938.0,48.0,11.0,41.0,sao paulo,SP,21648.0,435.5165969817374,0.014108796296296296
6c425fa161548ce6dcea1ea86b1a65d8,ubatuba,SP,29.29,12.79,sao paulo,SP,eletronicos,175.0,22.0,11.0,16.0,sao paulo,SP,3872.0,159.5124293779139,0.013449074074074073
6c42710103edec4820898e5084c770a5,piracicaba,SP,278.47,79.47,ibitinga,SP,cama_mesa_banho,20850.0,50.0,50.0,50.0,ibitinga,SP,125000.0,154.164888173318,0.010659722222222221
6c509b69d13782c154a9e4ab698f5605,campinas,SP,197.96,58.06,ibitinga,SP,cama_mesa_banho,7625.0,50.0,35.0,45.0,ibitinga,SP,78750.0,224.82588173504058,0.01167824074074074
6c5560ced6024f245a79e10108dee769,sao paulo,SP,169.14,14.58,sao carlos,SP,pet_shop,1650.0,68.0,4.0,48.0,sao carlos,SP,13056.0,215.44248325559724,0.01087962962962963
6c55bf4d09523cf2a72a452cdc0f0a80,vargem grande paulista,SP,522.16,28.94,itaquaquecetuba,SP,moveis_escritorio,12650.0,54.0,54.0,18.0,itaquaquecetuba,SP,52488.0,66.40739863235797,0.02383101851851852
6c5cccf873a409e565ece5d56bf5a49a,recife,PE,859.71,109.71,vicosa,MG,eletrodomesticos_2,8850.0,45.0,33.0,35.0,vicosa,MG,51975.0,1643.2726795901067,0.00920138888888889
6c5d1e03493316b72304f07834a03325,salvador,BA,140.91,50.92,ilicinea,MG,ferramentas_jardim,6050.0,20.0,20.0,20.0,ilicinea,MG,8000.0,1186.9492325069093,0.02105324074074074
6c5d2796918878bf21ba842f8df0b57a,belo horizonte,MG,146.77,16.88,sao paulo,SP,cama_mesa_banho,1400.0,50.0,16.0,16.0,sao paulo,SP,12800.0,477.20227057103654,0.009571759259259259
6c5df19e668b79ccf854d8fd72a105ae,sao paulo,SP,504.32,10.32,campinas,SP,relogios_presentes,820.0,18.0,12.0,16.0,campinas,SP,3456.0,84.4851328093189,0.012060185185185186
6c5eb0920626d3ff5588d03d6f2d4936,manaus,AM,126.94,57.04,presidente prudente,SP,eletrodomesticos,1200.0,35.0,20.0,30.0,presidente prudente,SP,21000.0,2308.0229229503057,1.4906134259259258
6c611d177ef47b4d67080071684f3da3,londrina,PR,34.13,18.23,itajai,SP,audio,150.0,20.0,10.0,11.0,itajaí,SC,2200.0,474.30504025551323,0.00875
6c68a23b65de2e78101213c5c3a93cbb,campinas,SP,110.36,20.36,brasilia,DF,beleza_saude,1850.0,24.0,36.0,23.0,brasilia,DF,19872.0,799.353624070809,0.01355324074074074
6c6abb921625dd44d3d406ce4b890cac,varzea grande,MT,99.9,0.0,ribeirao preto,SP,relogios_presentes,584.0,16.0,11.0,13.0,ribeirao preto,SP,2288.0,1065.3643298145569,0.014479166666666666
6c6ad994709e497d8bbc043b3d9884ba,osasco,SP,51.25,9.05,osasco,SP,brinquedos,800.0,31.0,8.0,31.0,osasco,SP,7688.0,4.786215972678366,0.033726851851851855
6c70322204e946ff9b1bb988b305bc9c,monte mor,SP,85.27,15.37,belo horizonte,MG,fashion_bolsas_e_acessorios,150.0,16.0,5.0,15.0,belo horizonte,MG,1200.0,491.3018758676167,0.012974537037037038
6c7162d7eb88ca4c936d4fd6ee5ed5ef,sao paulo,SP,70.89,20.99,sao jose do rio preto,SP,ferramentas_jardim,1850.0,37.0,22.0,40.0,sao jose do rio preto,SP,32560.0,416.4455086657867,0.009444444444444445
6c78a9434dea28ba5f0dc29840509e67,sao jose dos campos,SP,46.53,7.53,sao paulo,SP,relogios_presentes,200.0,16.0,2.0,11.0,sao paulo,SP,352.0,96.02691944151509,0.027199074074074073
6c790e53d7f40d0cb7e55134f1a7e009,araruama,RJ,43.66,13.67,campinas,SP,telefonia,150.0,17.0,8.0,14.0,campinas,SP,1904.0,492.73411098669817,0.09107638888888889
6c7cd83914ca57ceb8c205d80630e699,SP,SP,113.08,15.08,sao paulo,SP,beleza_saude,3300.0,23.0,23.0,23.0,sao paulo,SP,12167.0,14.988431458238523,0.009525462962962963
6c7ddb7af21aaa2a8ff9601aad32c94b,palma,MG,148.0,19.0,sao paulo,SP,informatica_acessorios,400.0,16.0,4.0,16.0,sao paulo,SP,1024.0,507.4412318741406,1.6237152777777777
6c7e8d67d9bf60c5baf05bb0193b4908,sao jose do rio preto,SP,115.87,13.38,atibaia,SP,automotivo,100.0,16.0,4.0,11.0,atibaia,SP,704.0,389.0556919325452,1.6444212962962963
6c7fb725a2431401d4419f81ef811880,sao jose dos pinhais,PR,67.83,22.93,salto,SP,brinquedos,1250.0,30.0,8.0,30.0,salto,SP,7200.0,318.0550372933207,0.2840972222222222
6c80694f60ad5694975dc614b2a7e723,ariranha,SP,199.8,23.81,curitiba,PR,esporte_lazer,1175.0,31.0,22.0,19.0,curitiba,PR,12958.0,478.4877098014654,0.019143518518518518
6c80e36a9a77ce3ac32d97b159d0bab5,sao paulo,SP,46.92,9.02,sao paulo,SP,brinquedos,547.0,22.0,13.0,21.0,sao paulo,SP,6006.0,11.568887230296443,0.44631944444444444
6c825e27cef5e047f570be83dd1feaba,promissao,SP,55.96,12.96,praia grande,SP,esporte_lazer,150.0,18.0,18.0,18.0,praia grande,SP,5832.0,447.17856178672713,0.008460648148148148
6c8301b08c7426b14823e6362151d190,rio de janeiro,RJ,68.28,23.28,londrina,PR,pet_shop,9400.0,47.0,15.0,34.0,londrina,PR,23970.0,814.4179778032111,0.8904513888888889
6c8409ca697ac1cdf422adf792fbf759,cabreuva,SP,188.06,19.06,colombo,PR,eletronicos,400.0,18.0,12.0,14.0,colombo,PR,3024.0,310.16849471120116,0.015381944444444445
6c8638c1f5868621b0dd457371188635,bauru,SP,32.29,12.8,vicente de carvalho,SP,beleza_saude,125.0,25.0,14.0,18.0,guaruja,SP,6300.0,333.61043925169014,1.4600810185185185
6c8a46db92b71607f9b4b53efe70b28e,barueri,SP,80.76,14.77,ibitinga,SP,cama_mesa_banho,950.0,16.0,10.0,16.0,ibitinga,SP,2560.0,279.5123077081044,1.5265856481481481
6c8b765ca02b8c8f1bdc3e8491d8c079,brasília,DF,148.98,19.01,mogi guacu,SP,pet_shop,150.0,16.0,11.0,11.0,mogi-guacu,SP,1936.0,739.5055546855264,0.13054398148148147
6c8c2eaa3f73e88dd6dec1b8e00648e3,manaus,AM,260.6,22.85,indaiatuba,SP,beleza_saude,250.0,22.0,12.0,17.0,indaiatuba,SP,4488.0,2615.725240515829,0.03076388888888889
6c8dc9b7ff1a1e35349382fa962de9fd,blumenau,SC,190.28,20.38,sao paulo,SP,bebes,1533.0,39.0,13.0,32.0,sao paulo,SP,16224.0,445.9610130561799,0.8032291666666667
6c902413dba57690cf1e5dd592553b6f,sao paulo,SP,48.88,8.88,sao paulo,SP,moveis_decoracao,1350.0,30.0,20.0,20.0,SP,SP,12000.0,20.391527759327474,0.01556712962962963
6c903ab037ef7aebdda6d9a9aa9d6851,rio de janeiro,RJ,60.42,15.42,sao paulo,SP,relogios_presentes,250.0,16.0,2.0,20.0,sao paulo,SP,640.0,372.5790408407195,0.030324074074074073
6c95d23402e2f0bd260853d11f45d3b7,rio de janeiro,RJ,109.22,9.23,rio de janeiro,RJ,,550.0,22.0,22.0,22.0,rio de janeiro,RJ,10648.0,8.33655168707176,0.011134259259259259
6c983b6b465b11087129a008c89a4829,cariacica,ES,340.05,8.35,rio de janeiro,RJ,relogios_presentes,1000.0,53.0,8.0,18.0,rio de janeiro,RJ,7632.0,427.56442411667115,2.8123263888888888
6c9b54dfc2bd3e8b9dc0ac5032502cf1,mantena,MG,52.85,16.95,sao paulo,SP,brinquedos,200.0,16.0,8.0,11.0,sao paulo,SP,1408.0,780.9391043287654,2.1285648148148146
6c9d8a503389b985fe15e2f6c3b5f7cb,jau,SP,144.39,14.49,salto,SP,cool_stuff,393.0,17.0,7.0,14.0,salto,SP,1666.0,167.25788056856803,5.019548611111111
6ca45b5a3976343d5ac388f06ab70f09,governador valadares,MG,394.16,25.16,garca,SP,automotivo,717.0,24.0,14.0,21.0,garca,SP,7056.0,889.6683554990307,0.009652777777777777
6ca7be1c933db977fa6163dad70b0e07,rio de janeiro,RJ,178.21,19.21,guanhaes,MG,beleza_saude,250.0,16.0,16.0,16.0,guanhaes,MG,4096.0,467.54459911844754,0.02847222222222222
6ca82d9e4eb3effeb9ad7d3a592d3cc4,recife,PE,157.84,23.44,sao goncalo,RJ,perfumaria,570.0,19.0,13.0,17.0,sao goncalo,RJ,4199.0,1857.1268980510172,0.016793981481481483
6cac054c444c98466bfa9af759df2f8a,encantado,RS,67.98,20.03,sao paulo,SP,esporte_lazer,975.0,19.0,20.0,15.0,sao paulo,SP,5700.0,819.0103905047155,2.2663310185185184
6cac20dcd1e9ad064b34d1148de9b9ca,sao paulo,SP,98.1,7.55,sao paulo,SP,papelaria,100.0,16.0,5.0,16.0,sao paulo,SP,1280.0,2.440605131266332,0.007442129629629629
6cad7a7812903a72ae057da0bfb61cce,ibipitanga,BA,96.44,16.45,santo andre,SP,beleza_saude,250.0,22.0,10.0,18.0,santo andre,SP,3960.0,1272.2197786773793,1.7268981481481482
6cad8647b638219c1df923544cc5aa0c,manhuacu,MG,186.05,19.05,brasilia,DF,consoles_games,200.0,21.0,7.0,14.0,brasília,DF,2058.0,796.9156791203462,0.7586805555555556
6cadbcdea4da5368c7a801ce027f23f1,sao paulo,SP,22.76,8.59,sao paulo,SP,brinquedos,750.0,35.0,20.0,25.0,sao paulo,SP,17500.0,19.812861509722737,0.008344907407407407
6cb134bb285a64b0425d1fdaa00d4214,arapongas,PR,2031.09,32.09,sao paulo,SP,relogios_presentes,550.0,16.0,16.0,11.0,sao paulo,SP,2816.0,480.5568650871483,0.9972222222222222
6cb2000475274ad7e94d1e64f840e907,campo grande,MS,84.66,16.67,sao paulo,SP,informatica_acessorios,450.0,16.0,4.0,20.0,sao paulo,SP,1280.0,890.3680770275014,0.422974537037037
6cb295459b579361f0b6186ce45a76e4,rio de janeiro,RJ,68.43,19.53,limeira,SP,bebes,600.0,20.0,13.0,13.0,limeira,SP,3380.0,438.1997301824418,0.014502314814814815
6cba904e38ee56184c2b77d9dbc79ccb,sao paulo,SP,47.9,12.91,aracatuba,SP,fashion_bolsas_e_acessorios,100.0,17.0,3.0,12.0,araçatuba,SP,612.0,456.1218791813321,0.016122685185185184
6cbc2c3a5ded4eb0fed3a011b02c6eeb,jandira,SP,55.6,7.6,sao paulo,SP,relogios_presentes,250.0,16.0,2.0,11.0,sao paulo,SP,352.0,19.478735254337693,0.7884027777777778
6cbc65eb4b9f5320a527cafaf73b7ea1,,,34.58,8.69,brasilia,DF,eletronicos,541.0,19.0,12.0,16.0,brasília,DF,3648.0,,0.016921296296296295
6cbddb4b9fd4c71ee2b7a0012dfe2fe3,sao sebastiao do paraiso,MG,179.12,19.22,guariba,SP,relogios_presentes,165.0,16.0,10.0,12.0,guariba,SP,1920.0,137.76041736703826,0.006689814814814815
6cbdf7000f3b95299293ee7375b40df2,jacarei,SP,93.18,8.64,salto,SP,casa_construcao,450.0,16.0,20.0,16.0,salto,SP,5120.0,132.3899572735527,3.518472222222222
6cbe1e11a1d2be3cada894fcdcbb020e,florianopolis,SC,73.77,15.51,indaiatuba,SP,beleza_saude,350.0,22.0,12.0,17.0,indaiatuba,SP,4488.0,510.64880007343527,0.6872337962962963
6cbe4707ae0b201a8d5a8b16dea28800,hortolandia,SP,19.39,7.39,sao paulo,SP,eletronicos,161.0,19.0,8.0,17.0,sao paulo,SP,2584.0,107.21312953547206,0.010185185185185186
6cc093e3a5432dd810b3160fd965e76c,aluminio,SP,216.83,23.93,pocos de caldas,MG,utilidades_domesticas,1650.0,24.0,21.0,19.0,,,9576.0,,0.41863425925925923
6cc170c0199d6d09ed3ae398bbfe01af,diamantino,MT,122.84,23.84,sao paulo,SP,beleza_saude,750.0,30.0,12.0,16.0,sao paulo,SP,5760.0,1451.14935679164,0.06019675925925926
6cc8ea41e721d4a32913da4bb2179069,mogi das cruzes,SP,96.17,21.17,sao carlos,SP,portateis_casa_forno_e_cafe,5450.0,45.0,25.0,28.0,sao carlos,SP,31500.0,241.50727707192496,0.017430555555555557
6cd070c4e831393345297bfa86b24c39,passo fundo,RS,160.31,41.81,campo limpo paulista,SP,papelaria,7550.0,60.0,20.0,29.0,campo limpo paulista,SP,34800.0,796.6093758258991,3.0325231481481483
6cd38adf54359273a7b891f4480a809a,guarulhos,SP,494.1,25.1,birigui,SP,utilidades_domesticas,7250.0,32.0,28.0,27.0,birigui,SP,24192.0,458.64936682389623,1.0015972222222222
6cd3f2ca1a0a50c0500752842d4dd018,capao bonito,SP,138.29,0.1,sao paulo,SP,construcao_ferramentas_construcao,550.0,30.0,30.0,18.0,SP,SP,16200.0,186.43385985902913,0.013969907407407407
6cd474b81add3c3d62536cab3e34aa23,novo hamburgo,RS,180.32,10.32,novo hamburgo,RS,informatica_acessorios,486.0,27.0,17.0,28.0,novo hamburgo,RS,12852.0,3.582939717995303,0.02210648148148148
6cd5b34948dea7baaf9c2dd4f429c611,contagem,MG,47.64,11.74,belo horizonte,MG,beleza_saude,1614.0,31.0,16.0,28.0,belo horizonte,MG,13888.0,15.601183947692688,0.012268518518518519
6cda04e989dcb90b7a42f11b3638d824,santana de parnaiba,SP,31.4,7.43,sao paulo,SP,telefonia,150.0,19.0,5.0,11.0,sao paulo,SP,1045.0,31.057942375678458,0.4713888888888889
6cdb86865449a92089579ea715e1c1d1,sao paulo,SP,52.57,7.58,limeira,SP,moveis_decoracao,350.0,16.0,5.0,20.0,limeira,SP,1600.0,134.10957004638044,0.008726851851851852
6cdc131d3c28253cd03cd0fbc3d5f938,sao paulo,SP,80.11,10.21,ibitinga,SP,cama_mesa_banho,950.0,45.0,15.0,35.0,ibitinga,SP,23625.0,312.2568525551564,0.010497685185185185
6cdc6614473c4e81f86feff55e54d964,petropolis,RJ,49.22,18.32,ibitinga,SP,cama_mesa_banho,350.0,40.0,4.0,30.0,ibitinga,SP,4800.0,584.4413510741248,0.0359375
6cdd8e55d732c4757465f8eb53d4a8a0,sao paulo,SP,42.51,7.51,sao paulo,SP,relogios_presentes,250.0,16.0,2.0,20.0,sao paulo,SP,640.0,23.108938548578255,1.2759722222222223
6cdda2ce8bf249e40f1a4a75b9fdef0d,sao paulo,SP,38.41,8.96,sao paulo,SP,livros_tecnicos,650.0,23.0,3.0,16.0,SAO PAULO,SP,1104.0,11.541549884315424,0.013865740740740741
6ce285ecc898105204fa22cd55838f01,jundiai,SP,52.85,13.85,ibitinga,SP,cama_mesa_banho,550.0,30.0,3.0,19.0,ibitinga,SP,1710.0,245.4902232605567,0.02486111111111111
6ce2f6c46900d2944aa402979ff81e6c,ponta grossa,PR,117.45,23.46,sao paulo,SP,livros_tecnicos,1800.0,29.0,3.0,21.0,sao paulo,SP,1827.0,404.6412044852859,0.10842592592592593
6ce317b426646bc2042821d2428dfd2f,belo horizonte,MG,77.28,13.28,belo horizonte,MG,pet_shop,1350.0,40.0,20.0,30.0,belo horizonte,MG,24000.0,4.738485752729093,0.01931712962962963
6cec1e2a7601ff15714a60b8cb6f3b43,sao jose dos pinhais,PR,86.36,16.46,campinas,SP,moveis_decoracao,700.0,68.0,8.0,13.0,campinas,SP,7072.0,366.8311540668198,0.6611111111111111
6cf42ae592086e2192284047cbfb4632,triunfo,RS,165.28,18.25,guarulhos,SP,sinalizacao_e_seguranca,1250.0,17.0,32.0,29.0,guarulhos,SP,15776.0,883.059603325806,1.4225231481481482
6cf8530b5b6d67f4090e16f6ef4a4c76,vicosa,MG,53.1,23.01,rio de janeiro,RJ,eletrodomesticos_2,1500.0,31.0,5.0,11.0,rio de janeiro,RJ,1705.0,245.78115678375488,0.009953703703703704
6cf90e1166647c0225253a897567ceb2,adamantina,SP,647.77,47.78,caxias do sul,RS,cama_mesa_banho,9850.0,20.0,40.0,40.0,caxias do sul,RS,32000.0,830.2766889032005,0.9719328703703703
6cf9278559172d523d1fbcf08988418c,sao paulo,SP,136.79,11.89,piracicaba,SP,cama_mesa_banho,1100.0,38.0,10.0,38.0,piracicaba,SP,14440.0,148.7219480798831,0.007430555555555556
6cfe2a252e18997b4a5b5a0a612e7a0d,sao paulo,SP,33.12,7.92,praia grande,SP,eletrodomesticos,150.0,20.0,13.0,15.0,praia grande,SP,3900.0,61.29369367688478,0.00980324074074074
6cff0c3dacf64bb7cb2ad584b81b7d0d,sao bernardo do campo,SP,30.83,7.44,itatiba,SP,bebes,100.0,17.0,6.0,11.0,itatiba,SP,1122.0,85.94873133989027,0.009918981481481482
6cff9244ac14a30d55f39722cf7febe9,campinas,SP,207.55,8.65,sumare,SP,relogios_presentes,325.0,19.0,13.0,19.0,sumare,SP,4693.0,21.667874516418724,1.5102430555555555
6cfff87e38aec01ac371bafe086e3f56,belo horizonte,MG,90.77,22.97,cuiaba,MT,beleza_saude,275.0,18.0,14.0,13.0,cuiaba,MT,3276.0,1369.397125232271,0.6886458333333333
6d01825b57b343ee894db28383c782e9,limeira,SP,178.22,14.11,ibitinga,SP,cama_mesa_banho,850.0,34.0,23.0,42.0,ibitinga,SP,32844.0,171.7886733440339,0.015416666666666667
6d05d2deb6a51438e65741cc19d715d8,curitiba,PR,149.29,14.29,maringa,PR,cool_stuff,125.0,16.0,12.0,12.0,maringa,PR,2304.0,353.3558393633222,2.324201388888889
6d08b9609c4e0cb107497f8307539077,betim,MG,30.13,15.23,sao paulo,SP,audio,200.0,27.0,5.0,20.0,sao paulo,SP,2700.0,474.1502844219325,0.01670138888888889
6d0940a8f5fba47562bb14cd97dfd6da,caxias do sul,RS,2455.12,105.12,sao paulo,SP,eletrodomesticos_2,14813.0,50.0,43.0,26.0,sao paulo,SP,55900.0,778.1893307740926,0.008530092592592593
6d098fe9c328d8dbe615f82bf930ee93,belo horizonte,MG,275.91,16.91,campinas,SP,perfumaria,487.0,21.0,17.0,17.0,campinas,SP,6069.0,464.3798131414554,0.028842592592592593
6d0e0305d6f6df15685493270ac1d986,belem,PA,2.31,19.04,sao paulo,SP,papelaria,150.0,16.0,6.0,11.0,sao paulo,SP,1056.0,2456.2938559451263,0.005497685185185185
6d0e0e8907efa53405051c14ba17f58e,paraopeba,MG,58.13,18.23,valinhos,SP,perfumaria,450.0,20.0,20.0,20.0,valinhos,SP,8000.0,492.755592020873,0.008969907407407407
6d0ef3c8cc6b6399e18942b77559dceb,balneario camboriu,SC,189.66,18.23,sao paulo,SP,utilidades_domesticas,250.0,20.0,8.0,13.0,sao paulo,SP,2080.0,429.0322072693998,0.007627314814814815
6d0f0280ebfb3b857b70731c9df2158c,curitiba,PR,58.61,13.61,rio do sul,SC,esporte_lazer,225.0,18.0,15.0,16.0,rio do sul,SC,4320.0,200.61440728996925,0.016898148148148148
6d0f408f4dbc8d4ea87b6c5d5ab48775,brasília,DF,271.69,51.79,campo largo,PR,esporte_lazer,6600.0,105.0,15.0,25.0,campo largo,PR,39375.0,1083.9222048208376,0.016979166666666667
6d0f81ca5d316d5a79829a1cfaf85237,passo fundo,RS,313.86,23.96,petropolis,RJ,perfumaria,368.0,22.0,15.0,18.0,petrópolis,RJ,5940.0,1117.5293420230307,0.011215277777777777
6d11b63bff141da41acde57e8145fa31,belo horizonte,MG,110.55,15.55,sao paulo,SP,relogios_presentes,250.0,16.0,2.0,11.0,sao paulo,SP,352.0,506.71934954595304,0.012280092592592592
6d14889fa5a291bfb158f84de31cc0e9,artur nogueira,SP,85.41,7.41,sao paulo,SP,relogios_presentes,250.0,16.0,2.0,20.0,sao paulo,SP,640.0,128.4592258944075,0.015590277777777778
6d15a355fd35494ccd207bec6a3a04d4,belo horizonte,MG,77.77,7.87,divinopolis,MG,utilidades_domesticas,13000.0,30.0,32.0,30.0,divinopolis,MG,28800.0,102.86532371165819,0.006967592592592593
6d1832bd42dccbd91d1ce32da7f54492,sao bernardo do campo,SP,138.46,8.49,mogi guacu,SP,pet_shop,150.0,16.0,11.0,11.0,mogi-guacu,SP,1936.0,159.1299514308346,4.178842592592592
6d1941372f0503efc3953bd3b24bb512,bilac,SP,175.72,21.72,guara,SP,esporte_lazer,5150.0,27.0,26.0,25.0,guara,SP,17550.0,295.9929314045046,0.04043981481481482
6d1a52060faffae010ab6d691f913b7f,SP,SP,340.82,25.82,ribeirao preto,SP,cool_stuff,6122.0,32.0,32.0,37.0,ribeirao preto,SP,37888.0,286.4395541202462,0.01976851851851852
6d1a62fa0b7ad62bdea639088be1e5f5,barueri,SP,376.22,56.32,curitiba,PR,malas_acessorios,8050.0,16.0,98.0,33.0,curitiba,PR,51744.0,323.63786043300803,0.01037037037037037
6d1c806cf81ca71cdd31c2079e39190b,indaiatuba,SP,56.39,7.39,sao paulo,SP,fashion_bolsas_e_acessorios,250.0,16.0,2.0,20.0,sao paulo,SP,640.0,78.1237739142634,0.9618287037037037
6d1d00752d412a243d22e2f6ebbbacd9,monte azul paulista,SP,194.44,23.32,brusque,SC,cama_mesa_banho,1075.0,29.0,27.0,18.0,brusque,SC,14094.0,693.6938114605539,0.011238425925925926
6d1df003234b0fe1102e0111ba280d62,cosmopolis,SP,31.38,7.39,santo andre,SP,beleza_saude,100.0,20.0,15.0,15.0,santo andre,SP,4500.0,133.49166854108574,0.9966435185185185
6d1e24636558186d996520563f53df00,vitória,ES,52.07,17.17,belo horizonte,MG,informatica_acessorios,200.0,39.0,2.0,30.0,belo horizonte,MG,2340.0,383.60012376515647,0.008043981481481482
