order_id,order_item_id,price,freight_value,seller_city,seller_state,product_weight_g,customer_city,customer_state,geolocation_city_customer,geolocation_state_customer,payment_value,product_volume,geolocation_city_seller,geolocation_state_seller,distancia_km,purchase_to_approval_days,categoria_principal
a0ba767f45d100f0a10b9c7c5ffe077e,1,135.0,17.39,curitiba,PR,150.0,,,,,,1320.0,curitiba,PR,,,Tecnologia e Eletrônicos
a0bb81fda7cf88b07f9a884c1be7ba64,1,65.0,22.39,maringa,PR,173.0,belo horizonte,MG,belo horizonte,MG,87.39,2808.0,maringa,PR,916.1234937909705,0.0,Tecnologia e Eletrônicos
a0bb89116fae61995bdade42a37fccba,1,97.65,18.56,teresopolis,RJ,50.0,iapu,MG,iapu,MG,116.21,3000.0,teresopolis,RJ,341.91834592559707,0.0,Beleza e Saúde
a0bba9f8b36a29b7ee6af6df702b309d,1,370.0,17.8,curitiba,PR,750.0,,,,,,11400.0,curitiba,PR,,,Beleza e Saúde
a0bd30e5d025046a3a4bc67e02ca6a3a,1,19.9,13.47,maringa,PR,125.0,,,,,,4680.0,maringa,PR,,,Tecnologia e Eletrônicos
a0be4f22d143bef8121980995eaf15c9,1,579.0,19.95,pradopolis,SP,404.0,,,,,,5236.0,pradopolis,SP,,,
a0c0fc24532de3f29103af8136d00d78,1,149.9,27.9,sao jose dos pinhais,PR,850.0,,,,,,5880.0,sao jose dos pinhais,PR,,,Ferramentas e Construção
a0c1ac2d2b7ee099ba14b612a76b6187,1,79.0,15.3,curitiba,PR,100.0,,,,,,1000.0,curitiba,PR,,,Moda e Acessórios
a0c2d39f96821598c6189528ce768919,1,38.99,15.79,sao paulo,SP,200.0,,,,,,1344.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a0c370a65210b6a6e739cf8e302b9c77,1,79.0,10.0,campo limpo paulista,SP,7050.0,,,,,,10200.0,campo limpo paulista,SP,,,
a0c370a65210b6a6e739cf8e302b9c77,2,79.0,10.0,campo limpo paulista,SP,7050.0,,,,,,10200.0,campo limpo paulista,SP,,,
a0c3da7d3585f46a33508178a1c205c8,1,187.57,30.27,londrina,PR,4755.0,,,,,,53320.0,londrina,PR,,,
a0c4e650ec3c9611c78fbaab9cf405a4,1,229.9,17.31,maringa,PR,850.0,,,,,,7140.0,maringa,PR,,,Tecnologia e Eletrônicos
a0c4e650ec3c9611c78fbaab9cf405a4,2,229.9,17.31,maringa,PR,850.0,,,,,,7140.0,maringa,PR,,,Tecnologia e Eletrônicos
a0c743456ff5737ebbcdaa56c9b2869b,1,31.9,17.63,belo horizonte,MG,250.0,,,,,,2378.0,belo horizonte,MG,,,Tecnologia e Eletrônicos
a0c98bdda8405aeaa4b87bdcdd25da22,1,50.0,,sao paulo,SP,1500.0,goiania,GO,goiania,GO,68.15,15750.0,sao paulo,SP,827.75807237812,0.0,Ferramentas e Construção
a0c9d84c9ca938bbf711acbd940ba416,1,35.0,17.63,sao bernardo do campo,SP,900.0,,,,,,6325.0,sao bernardo do campo,SP,,,
a0cad5ccb5a47034235dd39c3768e900,1,48.9,12.69,limeira,SP,600.0,,,,,,5200.0,limeira,SP,,,
a0cc0059e8c2776db27692b4cf30414c,1,179.0,,ilicinea,MG,7650.0,,,,,,8000.0,ilicinea,MG,,,Ferramentas e Construção
a0cd5eaf9f92718cdd22216a1c8bb103,1,178.0,18.18,colombo,PR,450.0,contagem,MG,contagem,MG,196.18,2112.0,colombo,PR,803.7762262047233,0.0,
a0ce637ae9c3e3dedcf9dea3715b7331,1,122.99,20.05,sao luis,MA,700.0,castanhal,PA,castanhal,PA,143.04,5700.0,so lus,MA,423.90485088144885,0.0,Beleza e Saúde
a0ce71729271d271406d1b34bdb1567e,1,149.9,21.54,tres coracoes,MG,2350.0,,,,,,7448.0,tres coracoes,MG,,,Casa e Decoração
a0cedd10b5dd769809832f5b1cfddeaa,1,169.0,8.44,campinas,SP,415.0,,,,,,5616.0,campinas,SP,,,Beleza e Saúde
a0d0610703403a3ae85d5777c8c5897a,1,77.98,7.81,sao paulo,SP,150.0,sao paulo,SP,sao paulo,SP,85.79,1584.0,sao paulo,SP,12.847138615188946,0.0,Beleza e Saúde
a0d0d423de1812c8b269e6944e180e1f,1,104.0,12.73,rio de janeiro,RJ,350.0,,,,,,2652.0,rio de janeiro,RJ,,,Beleza e Saúde
a0d1ccb35ed3e8d90bb7eecccb02ea1f,1,29.99,8.72,sao paulo,SP,600.0,,,,,,4940.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a0d31fc7018373aa3c492734af6f5d41,1,32.0,8.88,pedreira,SP,2400.0,,,,,,18750.0,pedreira,SP,,,
a0d3437fc70b342203c6679bab7a301f,1,32.99,11.74,monte siao,MG,1500.0,,,,,,4480.0,monte siao,MG,,,
a0d35026fbeae4c918e39e0ac44e637c,1,810.0,26.16,sao bernardo do campo,SP,7150.0,,,,,,4352.0,sao bernardo do campo,SP,,,Esportes e Lazer
a0d3b62390e72dcfd8fc6b29c1af0061,1,299.0,13.11,guarulhos,SP,1850.0,sao paulo,,sao paulo,SP,312.11,14025.0,guarulhos,SP,33.03602792344495,0.0,"Livros, Música e Entretenimento"
a0d3f54307b8ea12232f5036ed0346ce,1,199.9,17.88,curitiba,PR,4463.0,,,,,,49280.0,curitiba,PR,,,Esportes e Lazer
a0d4f93076122f91ae6403813fa2744a,1,1359.0,52.13,porto alegre,RS,9800.0,,,,,,47360.0,porto alegre,RS,,,Beleza e Saúde
a0d503b20274a7c654eab441adac695c,1,73.8,16.96,bebedouro,SP,50.0,,,,,,816.0,bebedouro,SP,,,
a0d5633fe92946ea39b59d2fd89d249c,1,207.0,18.7,votorantim,SP,3040.0,,,,,,16920.0,votorantim,SP,,,Casa e Decoração
a0d5b8474423ddf55228373b81a46272,1,69.9,19.98,sao paulo,SP,2600.0,,,,,,15000.0,sao paulo,SP,,,Casa e Decoração
a0d699e2e7598ef4a849c8089f3c1277,1,597.9,21.44,franca,SP,1200.0,,,,,,12012.0,franca,SP,,,
a0d8479e0bc26a5baa9988711c4320b1,1,8.99,16.79,nova iguacu,RJ,400.0,,,,,,3328.0,nova iguau,RJ,,,
a0d8e0c491e4b25ae11e8bb875935c18,1,44.5,10.96,americana,SP,300.0,,,,,,5040.0,americana,SP,,,
a0d990f7f9be3dd72d97e7660edaad52,1,349.9,13.84,curitiba,PR,900.0,,,,,,11400.0,curitiba,PR,,,Beleza e Saúde
a0d9d006e35f0bcdcd62b6a56157ae3d,1,38.4,9.34,sao paulo,SP,850.0,,,,,,10000.0,sao paulo,SP,,,Casa e Decoração
a0da82bc20f55857de1085dc8c965e35,1,49.0,15.1,sao paulo,SP,250.0,,,,,,352.0,sao paulo,SP,,,Moda e Acessórios
a0daabdea9da78312042ebceca34cb21,1,69.9,16.25,campo limpo paulista,SP,600.0,,,,,,15000.0,campo limpo paulista,SP,,,
a0dd16fef84e1de7791dbac7e4020bad,1,610.0,90.89,araraquara,SP,15350.0,,,,,,88360.0,araraquara,SP,,,Esportes e Lazer
a0ddb810bd79dc15910dcc56a1c7f3cb,1,159.9,24.05,carazinho,RS,900.0,,,,,,50000.0,carazinho,RS,,,Esportes e Lazer
a0dddffb69e48d83c22789bd03521a53,1,52.64,11.87,ibitinga,SP,467.0,,,,,,6300.0,ibitinga,SP,,,Casa e Decoração
a0de51cbad4f3e14a380e07a0b88ee7a,1,34.9,24.35,sao paulo,SP,150.0,,,,,,2240.0,sao paulo,SP,,,
a0deb77d36e603aac0d0997a1923cc28,1,228.0,16.1,guaruja,SP,1871.0,,,,,,33600.0,guaruj,SP,,,Esportes e Lazer
a0df4863fc2e5209b03e9c603b6009ae,1,18.99,18.23,sao paulo,SP,83.0,,,,,,836.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a0e03cdf46a28b86f2d93ccecaeca421,1,86.9,16.24,ibitinga,SP,1383.0,,,,,,20000.0,ibitinga,SP,,,Casa e Decoração
a0e058d95d9625fbb9a4bd69fd6d0996,1,,12.68,ribeirao preto,SP,600.0,,,,,,3360.0,ribeirao preto,SP,,,Esportes e Lazer
a0e07b356a3bbcc4c780060d24bf5a10,1,395.65,17.52,teresopolis,RJ,300.0,,,,,,2700.0,teresopolis,RJ,,,Beleza e Saúde
a0e0ab62ae4f2dad1ca6f19103dba9a6,1,96.0,18.77,guariba,SP,347.0,montes claros,MG,montes claros,MG,114.77,2808.0,guariba,SP,687.0085919229924,2.0,Tecnologia e Eletrônicos
a0e10efd1951db4d6347c04f4c79a3f5,1,95.0,18.55,sao paulo,SP,350.0,,,rio das ostras,RJ,113.55,640.0,sao paulo,SP,503.24929596147655,0.0,
a0e1163327a3941a5681a1e948ca7add,1,53.5,13.95,ibitinga,SP,650.0,maua,,maua,SP,135.4,2560.0,ibitinga,SP,320.7088744899053,0.0,Casa e Decoração
a0e1163327a3941a5681a1e948ca7add,2,53.99,13.96,ibitinga,SP,650.0,maua,,maua,SP,135.4,2560.0,ibitinga,SP,320.7088744899053,0.0,Casa e Decoração
a0e2544c7da875c21ffe5c1f59a0fc0e,1,33.9,14.1,jundiai,SP,250.0,,,,,,1925.0,jundia,SP,,,
a0e4b2e02fc8b8fb212ac357f28ec9c3,1,89.99,13.65,ibitinga,SP,1350.0,,,,,,6000.0,ibitinga,SP,,,Casa e Decoração
a0e5cf8a708c50312bc633668bc0e306,1,99.99,12.03,salto,SP,1700.0,sao paulo,,sao paulo,SP,112.02,19500.0,salto,SP,91.97000925849967,1.0,Outros e Indústria
a0e5d064377d8e6cd6a615400b70bc55,1,17.9,22.93,sao paulo,SP,1600.0,,,itajai,SC,40.83,16200.0,sao paulo,SP,429.97726756568755,0.0,
a0e5e8a92adebf62f063487d7af24fb1,1,33.0,8.72,sao paulo,SP,400.0,,,,,,4048.0,sao paulo,SP,,,"Livros, Música e Entretenimento"
a0e645abd6eb15b02cdf8a5af28ba8f0,1,26.9,14.52,belo horizonte,MG,250.0,,,,,,2520.0,belo horizonte,MG,,,Tecnologia e Eletrônicos
a0e6863a821d35dcaeb3eb109f21d443,1,65.0,15.2,rio do sul,SC,1032.0,,,,,,4080.0,rio do sul,SC,,,Esportes e Lazer
a0e747c954a595b0e3458c87ab1a4958,1,179.9,46.07,itaquaquecetuba,SP,16133.0,salvador,BA,salvador,BA,1129.85,92925.0,itaquaquecetuba,SP,1429.6595474030273,0.0,Casa e Decoração
a0e747c954a595b0e3458c87ab1a4958,2,179.9,46.07,itaquaquecetuba,SP,16133.0,salvador,BA,salvador,BA,1129.85,92925.0,itaquaquecetuba,SP,1429.6595474030273,0.0,Casa e Decoração
a0e747c954a595b0e3458c87ab1a4958,3,179.9,46.07,itaquaquecetuba,SP,16133.0,salvador,BA,salvador,BA,1129.85,92925.0,itaquaquecetuba,SP,1429.6595474030273,0.0,Casa e Decoração
a0e747c954a595b0e3458c87ab1a4958,4,179.9,46.07,itaquaquecetuba,SP,16133.0,salvador,BA,salvador,BA,1129.85,92925.0,itaquaquecetuba,SP,1429.6595474030273,0.0,Casa e Decoração
a0e747c954a595b0e3458c87ab1a4958,5,179.9,46.07,itaquaquecetuba,SP,16133.0,salvador,BA,salvador,BA,1129.85,92925.0,itaquaquecetuba,SP,1429.6595474030273,0.0,Casa e Decoração
a0e78c0f47221ec7bb3ffee8fdd91239,1,29.99,17.63,porto alegre,RS,200.0,,,,,,4096.0,porto alegre,RS,,,Moda e Acessórios
a0e963520ec328f1d0dfa09fc1deb60e,1,11.97,7.78,sao bernardo do campo,SP,800.0,,,,,,3927.0,sao bernardo do campo,SP,,,
a0ea6346d58826effd37d95c04e7feaa,1,21.9,15.1,araraquara,SP,214.0,,,,,,4050.0,araraquara,SP,,,Esportes e Lazer
a0eb4b1d3b5e4c29890291cc63a8eb20,1,16.99,15.1,sao paulo,SP,50.0,,,,,,3888.0,sao paulo,SP,,,Moda e Acessórios
a0ec2470862d2c4a1e6a4059cf80e330,1,23.9,15.27,sao paulo,SP,150.0,,,alvorada,RS,39.17,2560.0,sao paulo,SP,836.6197518109934,0.0,Esportes e Lazer
a0ecc11c21cacf6dc957678e792102c1,1,119.9,60.07,ferraz de vasconcelos,SP,5600.0,,,jaguare,ES,179.97,43875.0,ferraz de vasconcelos,SP,830.4597836098603,0.0,Casa e Decoração
a0ed4ee4837f4807030d5ebbe2ea16e2,1,49.9,15.1,jau,SP,150.0,,,,,,8000.0,jau,SP,,,Esportes e Lazer
a0ed7e292495e32e3a7e3ae479219c4d,1,149.0,18.32,porto alegre,RS,200.0,,,,,,8000.0,porto alegre,RS,,,Tecnologia e Eletrônicos
a0ed7e292495e32e3a7e3ae479219c4d,2,149.0,18.32,porto alegre,RS,200.0,,,,,,8000.0,porto alegre,RS,,,Tecnologia e Eletrônicos
a0ed7e292495e32e3a7e3ae479219c4d,3,149.0,18.32,porto alegre,RS,200.0,,,,,,8000.0,porto alegre,RS,,,Tecnologia e Eletrônicos
a0edce35ec325b10332d7806528e0dcc,1,49.95,12.69,ibitinga,SP,450.0,,,,,,4275.0,ibitinga,SP,,,Casa e Decoração
a0ef08378f02efac03e5905cccb1644d,1,106.0,18.62,ribeirao preto,SP,350.0,belo horizonte,MG,belo horizonte,MG,124.62,4913.0,ribeirao preto,SP,423.2457921294264,0.0,Esportes e Lazer
a0ef346fe1ea82e048e965ab6c20623b,1,780.0,18.02,sao paulo,SP,1950.0,,,,,,8000.0,sao paulo,SP,,,
a0efa566fd16e01fa172403fa5d645d8,1,145.0,26.29,alfenas,MG,8950.0,,,,,,25650.0,alfenas,MG,,,
a0efff1e00b9e23eebde352c8808ce5a,1,89.99,18.51,ibitinga,SP,600.0,porto alegre,RS,porto alegre,RS,108.5,2560.0,ibitinga,SP,962.9210596483111,0.0,Casa e Decoração
a0f1211e31ceacafc826779466a6d82b,1,21.9,15.23,sao paulo,SP,150.0,rio de janeiro,RJ,rio de janeiro,RJ,37.13,2800.0,sao paulo,SP,354.69538627074115,1.0,Tecnologia e Eletrônicos
a0f1470a138fc60452fcfbce3a2d937b,1,16.55,7.78,campinas,SP,250.0,,,,,,627.0,campinas,SP,,,Ferramentas e Construção
a0f1cfe022b258680874da1d07e70f43,1,54.9,16.14,campo limpo paulista,SP,700.0,,,,,,33930.0,campo limpo paulista,SP,,,
a0f26edb69d57d6b0624f0ebef947c79,1,390.0,24.03,sao paulo,SP,2100.0,goiania,GO,goinia,GO,414.03,4536.0,sao paulo,SP,824.3601148706238,1.0,Esportes e Lazer
a0f2abd22194d771e11728852ff988bd,1,124.99,14.96,ibitinga,SP,1750.0,,,,,,13125.0,ibitinga,SP,,,Casa e Decoração
a0f2f8b0523207a13f02225bc812ed23,1,66.3,7.88,sorocaba,SP,289.0,,,,,,4335.0,sorocaba,SP,,,
a0f30b638e44675ada177c07064b96b4,1,89.0,7.88,sao paulo,SP,200.0,,,,,,352.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a0f3677ac2cfd35a8d76f4a26fb29a95,1,127.0,,guariba,SP,4338.0,sao paulo,,sao paulo,SP,144.8,2856.0,guariba,SP,293.75071578099175,0.0,
a0f5fea75f554a37cc21f2db68319ce0,1,187.2,18.15,timbo,SC,700.0,,,,,,15750.0,timbo,SC,,,Moda e Acessórios
a0f6c7ae15be8d8d8a0bb051bd84313c,1,379.9,14.16,sao jose do rio preto,SP,300.0,,,,,,1232.0,sao jose do rio preto,SP,,,
a0f6d215b0e99072f27854fe0b1945b3,1,14.9,15.23,sao paulo,SP,200.0,,,curitiba,PR,30.13,2700.0,sao paulo,SP,348.71978234794017,0.0,Tecnologia e Eletrônicos
a0f71283b8cf0eeaeb3bbba7894ae11c,1,65.0,13.8,maringa,PR,245.0,curitiba,PR,curitiba,PR,78.8,3724.0,maringa,PR,354.1970951890353,0.0,Tecnologia e Eletrônicos
a0f74a1d59cf95d1ff371a6e9d3a1f61,1,56.99,13.98,ibitinga,SP,850.0,jundiai,,jundiai,SP,70.97,18000.0,ibitinga,SP,250.86329421589338,0.0,Casa e Decoração
a0f7769c320fd4c1900add6490eab094,1,124.9,16.84,campinas,SP,4338.0,,,belo horizonte,MG,141.74,2856.0,campinas,SP,459.31080519257563,0.0,
a0f78194e157b1cd941207bc438c3af6,1,40.0,15.1,recife,PE,169.0,,,,,,1920.0,recife,PE,,,Tecnologia e Eletrônicos
a0f8cdef3a3387782a94be2247a45238,1,56.1,19.58,ibitinga,SP,950.0,,,buritis,MG,75.68,9450.0,ibitinga,SP,727.8004491058366,0.0,Casa e Decoração
a0f9594b2c2253769e88d55a77a469c6,1,42.9,16.05,sao jose dos campos,SP,300.0,,,,,,8000.0,sao jose dos campos,SP,,,Tecnologia e Eletrônicos
a0f980e432c8f9394766734266ed753d,1,126.5,9.64,sao paulo,SP,1000.0,,,,,,11628.0,sao paulo,SP,,,
a0f9acf0b6294ed8561e32cde1a966bc,1,55.9,26.93,volta redonda,SP,650.0,,,,,,3528.0,volta redonda,RJ,,,Esportes e Lazer
a0f9d2f4fe6a25a06ee6888f635ba456,1,49.99,30.16,sao paulo,SP,250.0,,,,,,836.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a0f9d2f4fe6a25a06ee6888f635ba456,2,29.99,0.03,sao paulo,SP,250.0,,,,,,864.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a0fa0b83af43ae62c675850384f13cdc,1,34.0,15.1,praia grande,SP,14350.0,,,,,,56350.0,praia grande,SP,,,Utilidades Domésticas e Eletrodomésticos
a0fa357673549db3161966af6bda1598,1,64.99,14.62,santo andre,SP,200.0,,,,,,3960.0,santo andre,SP,,,Beleza e Saúde
a0fb1c238c7bcff487ee3095d577be86,1,150.0,12.55,franca,SP,200.0,,,,,,2805.0,franca,SP,,,Beleza e Saúde
a0fb93bd5792f18bb55f4dde921ed0cb,1,31.49,15.1,vicente de carvalho,SP,200.0,,,,,,4312.0,guaruja,SP,,,Beleza e Saúde
a0fbae87b2c4f96a56e39ea7df0c1fd1,1,69.0,17.91,jacarei,SP,100.0,,,,,,1024.0,jacarei,SP,,,Tecnologia e Eletrônicos
a0fbae87b2c4f96a56e39ea7df0c1fd1,2,69.0,17.91,jacarei,SP,100.0,,,,,,1024.0,jacarei,SP,,,Tecnologia e Eletrônicos
a0fcff0745f09b147877dd1fdb17230a,1,70.97,17.75,laranjal paulista,SP,3008.0,,,,,,46080.0,laranjal paulista,SP,,,
a0fd3e8622e5fd64beaf31de61399b1e,1,12.98,15.1,sao paulo,SP,275.0,,,,,,864.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a0fd703a1c6a122520246bd8d481e528,1,105.6,21.23,jaragua do sul,SC,7200.0,,,,,,42135.0,jaragua do sul,SC,,,Esportes e Lazer
a0fd8189420447a19f96862d4e128d57,1,34.99,14.1,santo andre,SP,200.0,,,,,,4500.0,santo andre,SP,,,Beleza e Saúde
a0fdcd775c7cf9f4bfa70207f7d6e239,1,45.0,26.61,jacarei,SP,761.0,,,,,,7280.0,jacarei,SP,,,Beleza e Saúde
a0fdd81ab04852a128e1ea844ccbda3f,1,209.99,22.55,sao paulo,SP,5700.0,,,,,,31752.0,sao paulo,SP,,,Esportes e Lazer
a0fe3a166733b6b4c91bca9b1cd91972,1,18.99,14.1,sao paulo,SP,117.0,,,,,,792.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a0ffdfae1965dbe1b949e79e80e5f289,1,66.9,17.04,guarulhos,SP,700.0,,,,,,7776.0,guarulhos,SP,,,Casa e Decoração
a10025dad19bcbddfb29902513f39ca3,1,99.0,15.9,rio bonito,RJ,900.0,,,,,,26250.0,rio bonito,RJ,,,Esportes e Lazer
a10055536fe311de2b76c8b7040cac85,1,46.9,13.91,ribeirao preto,SP,717.0,ilhabela,SP,ilhabela,SP,121.62,6720.0,ribeirao preto,SP,392.4586355473925,0.0,Casa e Decoração
a10055536fe311de2b76c8b7040cac85,2,46.9,13.91,ribeirao preto,SP,717.0,ilhabela,SP,ilhabela,SP,121.62,6720.0,ribeirao preto,SP,392.4586355473925,0.0,Casa e Decoração
a1011d45b3b442fc2af90299beb134a2,1,125.9,19.94,pitanga,PR,2700.0,apucarana,PR,apucarana,PR,291.68,27000.0,pitanga,PR,136.1799131143916,0.0,Alimentos e Bebidas
a1011d45b3b442fc2af90299beb134a2,2,125.9,19.94,pitanga,PR,2700.0,apucarana,PR,apucarana,PR,291.68,27000.0,pitanga,PR,136.1799131143916,0.0,Alimentos e Bebidas
a1015a6d1a3f742c8de8c7a3d0356f86,1,105.9,19.98,cascavel,PR,1050.0,,,,,,16000.0,cascavel,PR,,,Esportes e Lazer
a101d3bd689d468c6219db22012a10d9,1,13.9,11.85,ibitinga,SP,250.0,,,,,,4800.0,ibitinga,SP,,,Casa e Decoração
a101dc8c16d9f1b0217313ca346231c1,1,118.99,17.96,guarulhos,SP,2250.0,itajuba,MG,itajub,MG,136.95,10648.0,guarulhos,SP,159.91199735693957,0.0,
a10231eb95955f12c2bbc1e34e25c950,1,59.9,14.59,petropolis,RJ,100.0,,,,,,8000.0,petrpolis,RJ,,,Beleza e Saúde
a1031a3fcd990edb954ba03274a2c39d,1,550.99,17.62,belo horizonte,MG,800.0,,,,,,10416.0,belo horizonte,MG,,,Tecnologia e Eletrônicos
a103620b14c5f66c4a0f9c14a1327377,1,179.9,,guarulhos,SP,22550.0,sao paulo,,sao paulo,SP,248.84,37920.0,guarulhos,SP,20.924337832212,1.0,Casa e Decoração
a103bbccbbeb3e1d8354f83f08ed2667,1,104.71,18.78,alfenas,MG,5600.0,porto firme,MG,porto firme,MG,123.49,18750.0,alfenas,MG,309.4967248581049,0.0,
a103ca0d5926c0afb6a2892545f93a7c,1,56.1,14.01,ibitinga,SP,950.0,mage,RJ,mage,RJ,70.11,9450.0,ibitinga,SP,604.6798451069411,0.0,Casa e Decoração
a103e6ad2ad56584ee8e0400083938cb,1,22.99,7.78,sao paulo,SP,150.0,,,,,,816.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a1044dbf7beb1971c71d7b0f94836313,1,142.0,37.9,santos,SP,150.0,,,petrolina,PE,179.9,2250.0,santos,SP,1733.7783604896956,0.0,Beleza e Saúde
a1056adf3e67acb8ce8f791608b76e05,1,59.9,15.63,sao jose,SC,700.0,,,,,,2520.0,sao jose,SC,,,
a1074f1de8cb7cb5f4ce95be13541ac0,1,59.0,18.69,canoas,RS,2200.0,,,,,,7700.0,canoas,RS,,,Esportes e Lazer
a1082c701ce0f4976085760dfe7fa605,1,64.9,7.78,sao paulo,SP,150.0,,,,,,1600.0,sao paulo,SP,,,Moda e Acessórios
a1092ad981e90f68879726e1c2c0fd63,1,54.9,22.7,jaguariuna,SP,1450.0,,,,,,10500.0,jaguarina,SP,,,
a109b4732228abd28233fc31ca544cac,1,110.0,23.92,anapolis,GO,1000.0,patos de minas,MG,patos de minas,MG,133.92,5054.0,anapolis,GO,360.6746070056549,0.0,
a10a8370fcfb9246aea821e3a4778863,1,89.99,8.98,santo andre,SP,250.0,,,,,,3960.0,santo andre,SP,,,Beleza e Saúde
a10a91a376b8f910600da4c459245e9f,1,20.9,15.1,icara,SC,200.0,,,,,,4000.0,iara,SC,,,Outros e Indústria
a10ad0776eab0418fa809d168e1dbb8c,1,149.9,17.49,maringa,PR,200.0,,,,,,4410.0,maringa,PR,,,Tecnologia e Eletrônicos
a10b332599146f5dbbbb25f38dd85fc1,1,56.99,15.15,santo andre,SP,400.0,,,,,,2178.0,santo andre,SP,,,Beleza e Saúde
a10b5cf95e016d8abd403c05970234a0,1,119.99,27.6,itaquaquecetuba,SP,12000.0,,,,,,45084.0,itaquaquecetuba,SP,,,Casa e Decoração
a10b5cf95e016d8abd403c05970234a0,2,119.99,27.6,itaquaquecetuba,SP,12000.0,,,,,,45084.0,itaquaquecetuba,SP,,,Casa e Decoração
a10b5cf95e016d8abd403c05970234a0,3,119.99,27.6,itaquaquecetuba,SP,12000.0,,,,,,45084.0,itaquaquecetuba,SP,,,Casa e Decoração
a10b5cf95e016d8abd403c05970234a0,4,119.99,27.6,itaquaquecetuba,SP,12000.0,,,,,,45084.0,itaquaquecetuba,SP,,,Casa e Decoração
a10bb0a8c070d2988fbbc21d66641704,1,229.99,14.16,sao paulo,SP,2400.0,,,,,,15750.0,sao paulo,SP,,,Esportes e Lazer
a10d28a5b468b2812345d39efa239454,1,19.9,8.72,sao paulo,SP,325.0,,,,,,3024.0,sao paulo,SP,,,
a10dfacbf1c8bc9c9e9591f60102bdef,1,16.9,18.23,andirapr,PR,450.0,campinas,,campinas,SP,70.26,1408.0,barra do jacare,PR,314.4215464052524,0.0,Casa e Decoração
a10dfacbf1c8bc9c9e9591f60102bdef,2,16.9,18.23,andirapr,PR,450.0,campinas,,campinas,SP,70.26,1408.0,barra do jacare,PR,314.4215464052524,0.0,Casa e Decoração
a10e6749400b3ea4a674cec3fd3a9605,1,16.9,15.1,andirapr,PR,410.0,,,,,,3276.0,barra do jacare,PR,,,Casa e Decoração
a10e6749400b3ea4a674cec3fd3a9605,2,16.9,15.1,andirapr,PR,410.0,,,,,,3276.0,barra do jacare,PR,,,Casa e Decoração
a10eaf1d37ed2040bb65b479fccc8bf5,1,29.9,7.39,sao paulo,SP,184.0,sao paulo,SP,sao paulo,SP,37.29,3840.0,sao paulo,SP,19.09594951994249,0.0,Alimentos e Bebidas
a10ec5461868aff48d5eaf7c81df51a2,1,29.99,15.1,sao paulo,SP,350.0,,,,,,816.0,sao paulo,SP,,,Tecnologia e Eletrônicos
a10ef4b2a1227735d11f3a48a5f5f4b5,1,35.2,19.44,praia grande,SP,600.0,martinho campos,MG,martinho campos,MG,54.64,3900.0,praia grande,SP,538.3719549935894,0.0,Utilidades Domésticas e Eletrodomésticos
a10f8134732c1979eea697d926498112,1,145.0,21.5,jacarei,SP,8100.0,,,,,,15625.0,jacarei,SP,,,Tecnologia e Eletrônicos
a1102ae16d394581791ecaf53f5aec6f,1,63.9,11.73,sao paulo,SP,800.0,,,,,,2888.0,sao paulo,SP,,,Outros e Indústria
a110796b9a1a01b83c8f591b9bfe9180,1,34.9,18.23,louveira,SP,400.0,,,,,,2288.0,louveira,SP,,,
a110dc76d143226dd697dedf9f513f14,1,79.9,17.37,francisco beltrao,PR,1138.0,,,,,,23520.0,francisco beltrao,PR,,,
a1118187790ace007bd83fc3ac113a3d,1,58.9,14.13,jundiai,SP,7000.0,,,,,,32994.0,jundia,SP,,,
a1119e009d1d91655405307f4c095818,1,58.0,7.67,vicente de carvalho,SP,250.0,sao paulo,,sao paulo,SP,65.67,5832.0,guaruja,SP,44.89013113707327,0.0,Alimentos e Bebidas
a111e0cee7dde2bb68cfb7cd18a8a914,1,19.99,12.8,varzea paulista,SP,200.0,jose bonifacio,,jose bonifacio,SP,5.65,7728.0,vrzea paulista,SP,380.5445011754087,0.0,Beleza e Saúde
a111f1d17afc3e76dd0c2428a96a7617,1,105.0,9.49,sao paulo,SP,600.0,,,guarulhos,SP,114.49,2704.0,sao paulo,SP,17.84835446105577,1.0,Tecnologia e Eletrônicos
a1123c93471aa08ec72dfd5c941edcdc,1,34.99,8.64,limeira,SP,350.0,barueri,SP,barueri,SP,218.15,1600.0,limeira,SP,111.275338902112,0.0,Moda e Acessórios
a1123c93471aa08ec72dfd5c941edcdc,2,34.99,8.64,limeira,SP,350.0,barueri,SP,barueri,SP,218.15,1600.0,limeira,SP,111.275338902112,0.0,Moda e Acessórios
a1123c93471aa08ec72dfd5c941edcdc,3,34.99,8.64,limeira,SP,350.0,barueri,SP,barueri,SP,218.15,1600.0,limeira,SP,111.275338902112,0.0,Moda e Acessórios
a1123c93471aa08ec72dfd5c941edcdc,4,34.99,8.64,limeira,SP,350.0,barueri,SP,barueri,SP,218.15,1600.0,limeira,SP,111.275338902112,0.0,Moda e Acessórios
