order_id,order_item_id,price,freight_value,product_weight_g,delivery_time,geolocation_city_customer,geolocation_state_customer,payment_value,product_volume,geolocation_city_seller,geolocation_state_seller,distancia_km,purchase_to_approval_days,approval_to_carrier_days,carrier_to_customer_days,categoria_principal
8d231bbb38eed41a50b6c9eb0c5a08c8,1,148.0,14.64,9750.0,11.21,sao paulo,SP,162.64,12600.0,sao paulo,SP,6.423552003525302,0.0,7.0,4.0,Casa e Decoração
8d2484db47799c849ab089ebaa4909c8,1,42.9,7.78,230.0,5.0,guarulhos,SP,50.68,1729.0,carapicuiba,SP,29.1161924752692,0.0,3.0,0.0,Beleza e Saúde
8d24e39cc7ee4017efd53c88a131b000,1,96.8,15.43,600.0,10.05,carandai,MG,112.23,15000.0,catanduva,SP,539.073400712684,0.0,0.0,9.0,Esportes e Lazer
8d25f73f2fe9c225dff2232fd1e7c89b,1,119.9,26.0,1000.0,15.6,castanhal,PA,145.9,12012.0,neopolis,SE,1607.9579425508164,1.0,1.0,13.0,Casa e Decoração
8d26b65d067075e451f93045b9c689db,1,19.9,12.79,250.0,20.0,so vicente,SP,32.69,2560.0,ibitinga,SP,345.78157875891566,1.0,2.0,15.0,Casa e Decoração
8d282c2ddced263b2c6ddf398e3fb6dc,1,249.0,49.18,3500.0,10.95,valenca do piaui,PI,318.96,32000.0,osasco,SP,1982.4933858581128,0.0,1.0,9.0,Casa e Decoração
8d28d85373ccf5fb9599d6ca20552f48,1,21.99,25.63,150.0,5.09,belo jardim,PE,47.62,836.0,sao paulo,SP,2010.0812728875726,0.0,1.0,3.0,Tecnologia e Eletrônicos
8d28e43aa8a24c8f9a2ac2358f86151e,1,69.77,7.78,100.0,6.3,sao paulo,SP,77.55,1232.0,guarulhos,SP,26.750683671929142,0.0,1.0,4.0,
8d29abe41d9157240194d0210b529771,1,59.9,16.18,200.0,9.9,araraquara,SP,76.08,4096.0,brusque,SC,592.237936587727,0.0,1.0,8.0,Esportes e Lazer
8d2a68ca0ac61329c56e0b74695b04b4,1,49.9,16.11,350.0,7.11,sao paulo,SP,72.9,1750.0,cascavel,PR,718.4919523911921,0.0,2.0,4.0,Casa e Decoração
8d2bf5a428d30fa82c85d57bea01159e,1,264.9,16.36,3150.0,5.43,paulnia,SP,281.26,10560.0,piracicaba,SP,49.168378661209466,0.0,3.0,2.0,Casa e Decoração
8d2e2f8961edaf0d8c1af2217a872726,1,224.9,37.23,11250.0,29.88,sao paulo,SP,262.13,34048.0,rio de janeiro,RJ,353.4627648620325,0.0,2.0,26.0,
8d31389fe53e1e3d5a914946f5549e7d,1,42.9,15.1,135.0,11.82,sao paulo,SP,58.0,816.0,nova friburgo,RJ,444.75253964690603,0.0,2.0,8.0,Beleza e Saúde
8d3231deb8132bece4a6afd9ed60f5c2,1,329.0,9.56,190.0,6.11,sorocaba,SP,338.56,3640.0,sao paulo,SP,80.28187467556506,0.0,0.0,5.0,
8d32bc48e3a459779502bdd1ee5d2f9d,1,57.6,28.8,1100.0,26.27,fortaleza,CE,86.4,20800.0,penapolis,SP,2328.0909783998845,0.0,3.0,23.0,
8d34f2fdac1faf9db254624c34f20c00,1,50.9,16.12,600.0,15.89,rio de janeiro,RJ,67.02,2400.0,ibitinga,SP,582.6029096819267,1.0,7.0,7.0,Casa e Decoração
8d35042b6a7e4aae80685a704e6cb71d,1,120.0,18.41,500.0,8.59,cansancao,BA,138.41,2205.0,sao paulo,SP,1626.4813910108069,0.0,1.0,7.0,
8d37c366611418b5ea3b8fa9da611b8d,1,20.3,15.1,150.0,17.87,unai,MG,35.4,352.0,limeira,SP,692.4896496872993,0.0,4.0,13.0,Moda e Acessórios
8d3882299a9f08603a9617dad43be00c,1,69.9,16.25,925.0,11.92,mococa,SP,86.15,36036.0,ponte nova,MG,442.820271159319,0.0,4.0,7.0,Esportes e Lazer
8d3912511f0a7ca8ee5d4a637a53972f,1,149.9,12.25,1200.0,7.93,itaquaquecetuba,SP,162.15,10000.0,sao paulo,SP,38.74110911396177,0.0,6.0,0.0,
8d39667dd1c683e4a8b9dc1f16d08cb9,1,196.0,17.94,850.0,9.32,rio de janeiro,RJ,641.82,4560.0,brasilia,DF,919.7326903117525,0.0,0.0,8.0,Casa e Decoração
8d39667dd1c683e4a8b9dc1f16d08cb9,2,196.0,17.94,850.0,9.32,rio de janeiro,RJ,641.82,4560.0,brasilia,DF,919.7326903117525,0.0,0.0,8.0,Casa e Decoração
8d39667dd1c683e4a8b9dc1f16d08cb9,3,196.0,17.94,850.0,9.32,rio de janeiro,RJ,641.82,4560.0,brasilia,DF,919.7326903117525,0.0,0.0,8.0,Casa e Decoração
8d3a0426fb1b51bacd3297517f48b0ae,1,40.9,18.23,630.0,30.5,patrocinio do muriae,MG,59.13,3780.0,petrpolis,RJ,186.5707100822056,0.0,1.0,29.0,Beleza e Saúde
8d3bd6e846b52be957466e9e1f8f642d,1,22.99,16.11,3225.0,20.8,petropolis,RJ,39.1,23400.0,ibitinga,SP,588.9459156098543,0.0,1.0,18.0,Casa e Decoração
8d3c15519d40227c3bcca13bb5bbf6d2,1,109.0,69.64,15200.0,15.27,rio de janeiro,RJ,178.64,75295.0,jaboticabal,SP,542.2209083006242,0.0,1.0,14.0,Utilidades Domésticas e Eletrodomésticos
8d3e3ee88c55c4666fda9d82a922a036,1,76.99,12.04,600.0,6.96,vrzea paulista,SP,89.03,7480.0,sao paulo,SP,52.306890408671805,0.0,1.0,5.0,Beleza e Saúde
8d40792ea358f1d5c975203262ee7b69,1,39.9,9.27,550.0,3.04,joinville,SC,49.17,5400.0,itaja,SC,80.42940905196318,0.0,1.0,1.0,Beleza e Saúde
8d4109569482ba175b5497482e79522a,1,169.99,30.6,2250.0,18.02,porto velho,RO,200.59,10240.0,sao paulo,SP,2465.6494865938566,0.0,0.0,17.0,Esportes e Lazer
8d41c947e6def3996090e6d5944bc669,1,109.9,16.4,2500.0,6.93,mogi mirim,SP,126.3,34020.0,sao paulo,SP,130.22664151602993,0.0,2.0,4.0,Casa e Decoração
8d41e13abb5f09190f8323201b806210,1,317.0,39.36,3300.0,13.5,salo,PE,356.36,23400.0,ribeirao preto,SP,1806.1150264329553,0.0,0.0,13.0,Esportes e Lazer
8d4249f9c4a5ab7d9977eb143455ecc5,1,139.0,23.83,6550.0,7.32,pouso alegre,MG,162.83,8000.0,ilicinea,MG,146.8694855465554,0.0,0.0,6.0,Tecnologia e Eletrônicos
8d42bc7cf9914679406f48db0e05e571,1,54.9,27.76,3200.0,26.23,cariacica,ES,82.66,9900.0,,,,0.0,7.0,18.0,Casa e Decoração
8d44f932616a400f89f21d5449de1daf,1,133.9,25.49,1200.0,10.19,teresina,PI,159.39,4275.0,mage,RJ,1952.3667976143722,0.0,0.0,9.0,"Livros, Música e Entretenimento"
8d45ba0ad212829bdc547dacea18c3a2,1,115.0,21.3,1900.0,9.18,maring,PR,136.3,23625.0,batatais,SP,529.4434415044936,0.0,1.0,8.0,Esportes e Lazer
8d47519f5c9c42540b37bd3db0492878,1,69.9,19.48,1400.0,33.74,alem paraiba,MG,89.38,8000.0,curitiba,PR,781.4723450617386,1.0,23.0,8.0,Beleza e Saúde
8d479903c614edab18560e56c5b535e3,1,119.9,13.86,427.0,4.91,sao paulo,SP,133.76,3570.0,petrpolis,RJ,369.95966804056775,0.0,0.0,4.0,Beleza e Saúde
8d47ca771c5f1f48f545ecf4a7c85f82,1,24.9,15.1,350.0,13.95,nilpolis,RJ,40.0,4800.0,ibitinga,SP,568.924973543912,0.0,2.0,11.0,Casa e Decoração
8d48068c3ecbc21886a881562c96d7fa,1,23.0,17.92,800.0,10.03,belo horizonte,MG,40.92,3344.0,pato bragado,PR,1175.9973235797613,0.0,1.0,8.0,
8d49bed8f03eff2e3595adfc9043a4f9,1,519.0,19.6,820.0,5.15,belo horizonte,MG,538.6,3456.0,diadema,SP,501.47549648930516,0.0,1.0,3.0,
8d4a13b4aa372bfa76ea05bd687eb2e2,1,41.5,9.74,570.0,3.15,belo horizonte,MG,51.24,22176.0,belo horizonte,MG,10.863416629785156,0.0,2.0,1.0,Esportes e Lazer
8d4b407022b632729179432fdecbc16e,1,72.8,15.26,500.0,38.95,curvelo,MG,88.06,2560.0,ibitinga,SP,567.1806298257849,0.0,2.0,36.0,Casa e Decoração
8d4bf0250a288cb514e50be83d8d6cd1,1,119.9,13.86,2300.0,21.32,campinas,SP,133.76,11352.0,ibitinga,SP,222.44095562701153,0.0,2.0,18.0,Casa e Decoração
8d4c86f7bdc1beb6537f9c227dc16e76,1,89.9,14.38,900.0,15.97,vitoria,ES,104.28,8000.0,sao paulo,SP,722.5350662298488,0.0,2.0,12.0,Beleza e Saúde
8d4c9cc7b0041efac926c3c47db0536e,1,52.9,16.13,550.0,16.87,rio das ostras,RJ,69.03,14720.0,borda da mata,MG,430.61904513252625,0.0,1.0,15.0,
8d4defaad3d1206dde5189a813b794f2,1,690.0,20.59,1183.0,27.15,viana,ES,710.59,2160.0,jacarei,SP,655.7250377982477,2.0,2.0,21.0,Tecnologia e Eletrônicos
8d4f2bc3695c3c45f37da3245b22a491,1,610.0,37.54,15350.0,8.11,sao sebastiao do paraiso,MG,647.54,88360.0,araraquara,SP,155.9325662837088,0.0,1.0,7.0,Esportes e Lazer
8d51dadd16d87cc5be0ed773fd727f14,1,68.7,15.24,625.0,5.19,curitiba,PR,83.94,6384.0,sao paulo,SP,342.435142694705,0.0,2.0,3.0,Utilidades Domésticas e Eletrodomésticos
8d5250d8f8c1f5ed47bba1b623161386,1,68.0,11.98,350.0,9.55,aracatuba,SP,79.98,11466.0,guara,SP,289.0107149836598,0.0,2.0,6.0,Esportes e Lazer
8d52f577ba7567489fd16d17e594616d,1,109.99,14.86,950.0,5.09,santa rosa de viterbo,SP,124.85,2000.0,limeira,SP,123.11421094495387,0.0,0.0,4.0,Casa e Decoração
8d585a78c58bc6ee2c28323cfd8ce6c7,1,99.9,21.19,1825.0,23.9,,,121.09,20944.0,ibitinga,SP,,0.0,2.0,21.0,Casa e Decoração
8d5af908ce8ffa721a9f665abb660200,1,48.9,15.1,700.0,6.11,ouro preto,MG,64.0,9504.0,araraquara,SP,507.7687526752938,0.0,2.0,4.0,
8d5b464d16741c376da6aa92e4b09a81,1,29.9,16.79,50.0,11.92,montes claros,MG,46.69,3640.0,jaguaruna,SC,1423.927857946895,0.0,4.0,7.0,
8d5bc3d5465a11259249ed8aee3a6c6f,1,139.99,18.23,1500.0,18.23,americano do brasil,GO,158.22,60000.0,sao paulo,SP,888.618270357112,0.0,5.0,11.0,Esportes e Lazer
8d5be7c8d0ffed4ce5f1b92cefbc35e1,1,69.9,13.51,3900.0,14.42,sao paulo,SP,83.41,20539.0,penapolis,SP,425.5217043595692,0.0,4.0,8.0,
8d5e10fa7f259ed886ca55788bbf797d,1,289.9,144.86,7625.0,39.23,boa vista,RR,434.76,147108.0,mogi guau,SP,3174.8708008056165,0.0,0.0,38.0,Casa e Decoração
8d5ec251bb6f44f7c0f2d1d272515379,1,110.0,62.44,5950.0,12.73,valparaiso,SP,172.44,8000.0,ilicinea,MG,524.786419398649,0.0,2.0,9.0,Ferramentas e Construção
8d5fc2fcba3c7e7183a3c20d1dc7e591,1,76.9,12.04,1300.0,11.12,itapevi,SP,88.94,4374.0,bonfim paulista,SP,278.8703302321934,2.0,6.0,2.0,Beleza e Saúde
8d607893abaf69faeb1313f7cacfeca1,1,89.9,24.11,2500.0,14.82,belo horizonte,MG,245.57,11000.0,marlia,SP,668.8054471237944,0.0,1.0,13.0,Esportes e Lazer
8d607893abaf69faeb1313f7cacfeca1,2,119.99,11.57,2150.0,14.82,belo horizonte,MG,245.57,14350.0,borda da mata,MG,346.47136164319625,0.0,1.0,13.0,Esportes e Lazer
8d60c8a11e4eefd1b431f3c126e0b3c4,1,99.99,9.51,800.0,3.84,sao paulo,SP,109.5,2400.0,sao paulo,SP,7.09488369252831,0.0,1.0,2.0,Moda e Acessórios
8d616a8d617842d9ab7a23a0f5b23e5c,1,16.0,15.1,400.0,12.83,balnerio cambori,SC,124.4,37500.0,sorocaba,SP,410.02280362365167,0.0,1.0,11.0,Outros e Indústria
8d616a8d617842d9ab7a23a0f5b23e5c,2,16.0,15.1,400.0,12.83,balnerio cambori,SC,124.4,37500.0,sorocaba,SP,410.02280362365167,0.0,1.0,11.0,Outros e Indústria
8d616a8d617842d9ab7a23a0f5b23e5c,3,16.0,15.1,400.0,12.83,balnerio cambori,SC,124.4,37500.0,sorocaba,SP,410.02280362365167,0.0,1.0,11.0,Outros e Indústria
8d616a8d617842d9ab7a23a0f5b23e5c,4,16.0,15.1,400.0,12.83,balnerio cambori,SC,124.4,37500.0,sorocaba,SP,410.02280362365167,0.0,1.0,11.0,Outros e Indústria
8d625aa81a50cd3c9f3676de0f72c111,1,135.8,23.45,450.0,18.28,sao luis,MA,159.25,15625.0,sao paulo,SP,2342.8112403955474,0.0,0.0,16.0,
8d62f7dee37e4ec2dcd3843812005016,1,17.9,18.23,250.0,13.15,curitiba,PR,36.13,4800.0,ibitinga,SP,408.52016045201816,0.0,5.0,7.0,Casa e Decoração
8d63bb167adbc51f677d38af762662a1,1,103.99,21.22,2050.0,14.33,luisburgo,MG,125.21,15312.0,rio de janeiro,RJ,294.21809091657934,3.0,1.0,8.0,Utilidades Domésticas e Eletrodomésticos
8d63ca46a0e069de89f99f9957fbe517,1,159.9,18.37,1200.0,6.83,campinas,SP,356.54,7644.0,joinville,SC,414.81615945858624,0.0,0.0,6.0,
8d63ca46a0e069de89f99f9957fbe517,2,159.9,18.37,1200.0,6.83,campinas,SP,356.54,7644.0,joinville,SC,414.81615945858624,0.0,0.0,6.0,
8d642f469cded3eccfec417ffabc7141,1,109.9,18.02,7000.0,7.36,lages,SC,127.92,43400.0,canoas,RS,246.57175220102184,0.0,2.0,5.0,
8d64e424b042f023526817b2f765a442,1,199.99,8.65,300.0,3.3,artur nogueira,SP,208.64,1760.0,sao paulo,SP,129.11491083694938,0.0,0.0,2.0,Tecnologia e Eletrônicos
8d66e7c32beb75dd7515b4fb86b98988,1,379.9,17.41,200.0,14.73,sao goncalo do sapucai,MG,397.31,1056.0,sao paulo,SP,203.53310048411797,0.0,3.0,10.0,Beleza e Saúde
8d6708eef8a393c70109de0afb75509d,1,39.99,17.6,1050.0,9.7,taiobeiras,MG,57.59,10621.0,sao paulo,SP,993.1190659242559,0.0,1.0,8.0,Esportes e Lazer
8d6793a90c7ed801dbea86d6271e3bfe,1,195.9,17.07,453.0,14.07,belo horizonte,MG,212.97,2860.0,umuarama,PR,1054.5626949755367,0.0,2.0,11.0,Beleza e Saúde
8d682b67c7d1f4f55ec6440ca340c233,1,79.9,39.55,4450.0,33.51,pacoti,CE,119.45,18000.0,mombuca,SP,2278.2117738231786,0.0,7.0,25.0,Esportes e Lazer
8d684f38cd1edd267da04f1d65ec5eff,1,25.0,8.72,400.0,6.97,carapicuiba,SP,33.72,8000.0,sao paulo,SP,15.274182929147097,0.0,4.0,2.0,Casa e Decoração
8d69a304424d2948038f16d6a73209ae,1,120.0,19.81,550.0,10.49,criciuma,SC,139.81,3150.0,sao paulo,SP,625.191180067541,0.0,3.0,7.0,
8d6aed9188591d9a88993dbc07bac129,1,119.99,13.42,1500.0,3.21,franca,SP,133.41,15750.0,sao paulo,SP,351.471117250742,0.0,1.0,1.0,Esportes e Lazer
8d6b1b6428e4c189d70db5930ccace74,1,239.9,17.44,1000.0,12.36,adamantina,SP,257.34,7920.0,andradas,MG,465.8790201157605,0.0,4.0,7.0,
8d6eadbda0197bd0dda13db3e179117e,1,6.0,11.85,50.0,15.1,ouroeste,SP,17.85,4500.0,santo andre,SP,568.9414616266512,0.0,2.0,11.0,Beleza e Saúde
8d6ed3e982e12a1684b31540309e044b,1,199.9,36.91,16500.0,12.1,sao paulo,SP,236.81,94192.0,mogi guau,SP,144.26115583834803,1.0,4.0,5.0,Casa e Decoração
8d6f2d65fb984460ec10037e22a06fa2,1,24.9,21.15,200.0,17.82,timon,MA,92.1,15625.0,sao paulo,SP,2109.2681512293498,0.0,1.0,15.0,Esportes e Lazer
8d6f2d65fb984460ec10037e22a06fa2,2,24.9,21.15,400.0,17.82,timon,MA,92.1,15625.0,sao paulo,SP,2109.2681512293498,0.0,1.0,15.0,Esportes e Lazer
8d71351dedc5bc951060f8dc16b3fca2,1,130.0,9.82,150.0,3.59,sao paulo,SP,139.82,4500.0,praia grande,SP,40.90419951067738,0.0,2.0,1.0,Utilidades Domésticas e Eletrodomésticos
8d74231228bdbc2e89fc0125abfc1c87,1,239.0,17.43,536.0,4.78,uberlandia,MG,256.43,3465.0,campinas,SP,461.2909772451942,0.0,1.0,3.0,Beleza e Saúde
8d771479430ddcc5431d2ef4aa207204,1,69.9,16.25,950.0,12.72,lagoa vermelha,RS,86.15,23625.0,ibitinga,SP,767.3849149306893,0.0,3.0,9.0,Casa e Decoração
8d785027a8353d2f17d76f05b73f86ef,1,89.54,17.47,1700.0,15.8,cornelio procopio,PR,107.01,6069.0,belo horizonte,MG,775.0118012095246,0.0,11.0,4.0,Ferramentas e Construção
8d79387c949a14812dc166d8fe4039d1,1,84.9,17.84,1400.0,19.65,rio de janeiro,RJ,49.86,8712.0,penapolis,SP,726.7115277147852,0.0,8.0,10.0,Moda e Acessórios
8d7b414446f4195d6aeb04abfcdfc86e,1,62.9,25.75,3070.0,17.57,fortaleza,CE,319.17,10208.0,sao paulo,SP,2362.8848341264434,1.0,1.0,14.0,
8d7b414446f4195d6aeb04abfcdfc86e,2,62.9,25.75,3070.0,17.57,fortaleza,CE,319.17,10208.0,sao paulo,SP,2362.8848341264434,1.0,1.0,14.0,
8d7b414446f4195d6aeb04abfcdfc86e,3,129.0,12.87,400.0,17.57,fortaleza,CE,319.17,2000.0,brasilia,DF,1679.72932384647,1.0,1.0,14.0,
8d7c561ff34d8fb665da2d7cd9eea5ea,1,205.0,22.27,9750.0,9.27,belo horizonte,MG,227.27,12600.0,sao paulo,SP,487.20263359600324,0.0,3.0,6.0,Casa e Decoração
8d7c8198f92e7e12584cf9048f075417,1,79.9,15.31,280.0,9.75,sao paulo,SP,95.21,1122.0,joinville,SC,391.2145838944457,0.0,1.0,8.0,
8d7de30c33f737a080cdd433ec8670e4,1,89.9,17.34,150.0,10.17,valinhos,SP,107.24,3080.0,brasilia,DF,791.0994979958467,0.0,0.0,9.0,Tecnologia e Eletrônicos
8d80eb399a69c1577a7bfbc88aebe90f,1,27.4,15.1,400.0,18.5,vila velha,ES,42.5,4800.0,ibitinga,SP,901.571910627922,1.0,6.0,11.0,Casa e Decoração
8d812dbf931bbd85b3b5b528b75ef9bb,1,45.9,16.11,700.0,7.49,fazenda rio grande,PR,124.02,1800.0,ibitinga,SP,433.1204149657934,0.0,1.0,6.0,Casa e Decoração
8d812dbf931bbd85b3b5b528b75ef9bb,2,45.9,16.11,700.0,7.49,fazenda rio grande,PR,124.02,1800.0,ibitinga,SP,433.1204149657934,0.0,1.0,6.0,Casa e Decoração
8d82989b46a15271fe364e6492758722,1,21.33,,180.0,14.66,rio de janeiro,RJ,36.43,2618.0,sorocaba,SP,447.53002283106343,0.0,0.0,13.0,Esportes e Lazer
8d8643b7344d206920590efda8cc5cb7,1,299.0,17.85,483.0,21.23,sao paulo,SP,316.85,9384.0,cascavel,PR,689.9994773933618,0.0,1.0,19.0,Tecnologia e Eletrônicos
8d866309dfbf9649da64bd53a80c7b7e,1,13.98,25.63,225.0,26.89,tracuateua,PA,39.61,864.0,sao paulo,SP,2497.565273494807,1.0,6.0,19.0,Tecnologia e Eletrônicos
8d8a1fb20cc3bcbed0c51fd0c70bc538,1,88.6,18.81,180.0,23.98,uberaba,MG,211.86,2210.0,maringa,PR,578.4696138239077,0.0,2.0,21.0,Tecnologia e Eletrônicos
8d8a1fb20cc3bcbed0c51fd0c70bc538,2,89.15,15.3,207.0,23.98,uberaba,MG,211.86,2926.0,maringa,PR,578.4696138239077,0.0,2.0,21.0,Tecnologia e Eletrônicos
8d8ab471d725805f57571b24aaf78b8f,1,32.9,20.8,400.0,14.8,tangara da serra,MT,53.7,21000.0,maua,SP,1534.8355746925185,0.0,0.0,14.0,
8d8c656fea441cd284f65e58233b323f,1,258.76,18.72,9600.0,11.89,sao caetano do sul,SP,277.48,42075.0,ibitinga,SP,311.76783978649956,0.0,5.0,6.0,Casa e Decoração
8d8dd87b61b3fb82a68af8b3c890764f,1,11.99,15.79,275.0,14.87,cuiaba,MT,27.78,864.0,sao paulo,SP,1335.678525075848,1.0,6.0,6.0,Tecnologia e Eletrônicos
8d8f12571d339e77787de3a82cedbde5,1,129.9,14.27,750.0,4.05,so jos do rio pardo,SP,144.17,1728.0,sao paulo,SP,221.9510715978341,0.0,2.0,2.0,Tecnologia e Eletrônicos
8d8ffabb7ead119624dc7701f28f9d11,1,29.9,15.79,200.0,18.89,rio de janeiro,RJ,45.69,3248.0,curitiba,PR,677.659320429733,1.0,3.0,13.0,
8d90375388c45e7773231b09986b40da,1,32.99,7.78,200.0,7.08,sao paulo,SP,40.77,2024.0,santo andre,SP,6.458363169071293,1.0,3.0,2.0,Outros e Indústria
8d92a85b0ecdf7d7b3807474390ee2be,1,89.9,12.13,1383.0,5.52,taboao da serra,SP,102.03,20000.0,ibitinga,SP,293.53436102425707,1.0,0.0,3.0,Casa e Decoração
8d9341adb50a81fee7dd3480e9f34c2a,1,55.13,13.15,150.0,2.78,sao paulo,SP,112.01,352.0,sorocaba,SP,89.39476423318085,0.0,1.0,0.0,Esportes e Lazer
8d9341adb50a81fee7dd3480e9f34c2a,2,39.9,3.83,150.0,2.78,sao paulo,SP,112.01,2816.0,sao paulo,SP,14.426085655578037,0.0,1.0,0.0,Esportes e Lazer
8d93dbb3a2a6122ad6f94cf0d35d0616,1,24.99,17.63,125.0,16.99,recife,PE,42.62,1326.0,campinas,SP,2105.0541228161705,1.0,3.0,12.0,Tecnologia e Eletrônicos
8d9512362699ced326d5013acfdc4e49,1,178.9,21.74,2600.0,15.33,joao pinheiro,MG,200.64,22770.0,pederneiras,SP,579.3631393806395,0.0,2.0,13.0,
8d97d9eb429ce8f65870fff4d319699e,1,32.64,16.6,1600.0,9.34,rio de janeiro,RJ,49.24,49500.0,campinas,SP,376.0056147609755,0.0,1.0,8.0,Outros e Indústria
8d99000d8edc9aa445a270e29e85fb05,1,25.0,14.52,250.0,9.77,maringa,PR,39.52,836.0,sao paulo,SP,551.6163092162269,0.0,0.0,9.0,Tecnologia e Eletrônicos
8d994f4a7b065361eaddea05bd528909,1,19.9,22.28,1100.0,22.41,sao jose da lapa,MG,42.18,9600.0,sao paulo,SP,504.6382916329821,1.0,8.0,12.0,Casa e Decoração
8d99860c3f335f2c5790a0c85105019d,1,49.9,16.79,100.0,10.32,goiania,GO,66.69,8000.0,petrpolis,RJ,914.3563012830588,0.0,2.0,8.0,Beleza e Saúde
8d99c825b718517c169c33a6c94933ab,1,109.9,,1750.0,12.75,cajati,SP,127.38,27000.0,cajamar,SP,195.26172506195786,0.0,0.0,10.0,
8d9a9808c4a5546adb15d524d6ab2e91,1,3.9,10.96,200.0,25.75,franco da rocha,SP,14.86,1452.0,sao paulo,SP,27.152536678633272,0.0,24.0,0.0,
8d9aeca18991202d1a10f82ce4802dc0,1,39.3,11.74,950.0,28.3,so bernardo do campo,SP,51.04,12960.0,sao paulo,SP,17.585531534794075,0.0,17.0,10.0,
8d9bb53f1ee340156de88d6a3aa01344,1,150.0,26.33,200.0,14.94,crato,CE,352.66,2805.0,franca,SP,1711.9128972427343,0.0,3.0,10.0,Beleza e Saúde
8d9bb53f1ee340156de88d6a3aa01344,2,150.0,26.33,200.0,14.94,crato,CE,352.66,2805.0,franca,SP,1711.9128972427343,0.0,3.0,10.0,Beleza e Saúde
8d9bd5e3d8b2ac2fa02f79f8dd382db0,1,89.9,16.88,1500.0,16.22,rio de janeiro,RJ,106.78,20000.0,sao paulo,SP,350.80592952707167,0.0,5.0,11.0,
8d9c0dc8d5a2ce804f6b925d8f8e6c1d,1,122.9,22.32,1800.0,22.41,cabo frio,RJ,293.89,4500.0,ibitinga,SP,712.3903157489685,0.0,0.0,21.0,Casa e Decoração
8d9c0dc8d5a2ce804f6b925d8f8e6c1d,2,86.9,22.33,1383.0,22.41,cabo frio,RJ,293.89,20000.0,ibitinga,SP,712.3903157489685,0.0,0.0,21.0,Casa e Decoração
8d9c408abef22868d40547ecd87d327b,1,74.8,14.11,2035.0,5.29,resende,RJ,88.91,5265.0,rio de janeiro,RJ,140.20037196183785,0.0,2.0,2.0,Esportes e Lazer
8d9c47d02bd99ae8d7dd151ededa9281,1,388.5,27.47,5908.0,8.2,franco da rocha,SP,415.97,56350.0,rio de janeiro,RJ,327.3076398337393,0.0,2.0,6.0,Utilidades Domésticas e Eletrodomésticos
8d9e0e9b9c21b1aca2464bb5d5210831,1,37.99,24.35,150.0,21.92,fortaleza,CE,62.34,1520.0,sao paulo,SP,2361.6241539885514,1.0,0.0,19.0,Tecnologia e Eletrônicos
8da1b0cac91830c54472e2f91579aeff,1,149.9,36.37,533.0,12.03,presidente prudente,SP,186.27,4840.0,recife,PE,2350.9032786550415,0.0,1.0,10.0,Tecnologia e Eletrônicos
8da1dafa8af2a466377128c20248f17a,1,135.0,16.58,2150.0,6.2,santos,SP,151.58,12000.0,ibitinga,SP,352.5265056091187,0.0,0.0,5.0,Casa e Decoração
8da1e39aa37872754d1e7b49299d6640,1,79.9,28.96,1200.0,12.29,salvador,BA,108.86,5187.0,petrpolis,RJ,1189.2631093897653,0.0,2.0,10.0,Beleza e Saúde
8da267ea6fadbb945e33ffb911885e23,1,1890.0,73.14,18000.0,10.33,mirassol,SP,1963.14,126000.0,londrina,PR,325.3857100244035,0.0,4.0,5.0,
8da3063f18b30c590bab1b8d083b03fd,1,58.99,17.66,200.0,9.0,rio do sul,SC,76.65,3960.0,santo andre,SP,503.06704357262953,0.0,1.0,7.0,Beleza e Saúde
8da4b52fdefe7256cbe20ebf03ac47b7,1,115.0,14.56,3305.0,27.97,belo horizonte,MG,129.56,35100.0,guarulhos,SP,471.4997406346815,0.0,2.0,25.0,Casa e Decoração
8da6a6d44c21cc0512f5420c3d199733,1,50.0,12.69,900.0,15.26,suzano,SP,62.69,26880.0,serra negra,SP,114.6930415239108,0.0,1.0,14.0,
8da91385fe6a54610be44f0bc8da44b2,1,169.9,27.45,917.0,13.64,presidente dutra,MA,197.35,23256.0,joinville,SC,2380.0857780519173,0.0,0.0,13.0,Esportes e Lazer
8da93bf6304b1fbbb6ab15bb7644394e,1,79.99,28.96,4325.0,24.2,cha de alegria,PE,108.95,33000.0,santa barbara doeste,SP,2092.884289135321,0.0,2.0,21.0,Esportes e Lazer
8daaa56188fbcc1390ce4d2292f614a6,1,50.9,12.7,900.0,8.3,sumare,SP,63.6,2400.0,ibitinga,SP,201.9061051714138,1.0,2.0,5.0,Casa e Decoração
8daaa9e99d60fbba579cc1c3e3bfae01,1,16.8,9.27,150.0,4.0,sao paulo,SP,26.07,1872.0,praia grande,SP,47.892319337079556,0.0,1.0,2.0,Utilidades Domésticas e Eletrodomésticos
8dab252811afef5ef25d5cf29263f9fb,1,17.8,12.69,275.0,6.14,iacanga,SP,30.49,11592.0,sao paulo,SP,312.5578908151275,0.0,3.0,3.0,Utilidades Domésticas e Eletrodomésticos
8dab68fdbfe5d3e83b1ddc4fccde01cd,1,54.16,17.63,1500.0,9.32,sao paulo,SP,71.79,10800.0,itaja,SC,406.955671704788,1.0,0.0,7.0,
8dac680ab124621709e55d51a9a59cd2,1,126.99,15.06,3875.0,17.68,ituiutaba,MG,142.05,61880.0,itaquaquecetuba,SP,596.5173314309171,0.0,14.0,2.0,Casa e Decoração
